 	0034-0068	0036-0061	0052-0084	0061-0080	0083-0076	0085-0067	0095-0048	0091-0040	0094-0029	0084-0033	0078-0027	0072-0023	0067-0021	0060-0019	0051-0020	0051-0027	0042-0030	0032-0029	0038-0038	0048-0038	0036-0046	0028-0045	0034-0077	0021-0058	0058-0031	0053-0035	0044-0046	0043-0055	0034-0053	0054-0046	0050-0053	0049-0077	0042-0080	0041-0071	0096-0058	0094-0066	0044-0156	0035-0165	0029-0172	0031-0182	0051-0151	0056-0146	0077-0212	0068-0202	0085-0205	0094-0210	0085-0215	0082-0222	0074-0225	0069-0232	0071-0238	0080-0232	0089-0230	0096-0226	0059-0202	0062-0192	0060-0209	0068-0212	0093-0200	0057-0156	0061-0164	0066-0174	Average	Err
43	13246.750	13825.303	11285.983	7700.798	5074.958	5080.744	12247.695	10697.437	10682.447	7084.639	7082.010	2652.927	5964.877	7790.736	6245.475	6835.073	12687.132	24790.978	10112.310	9283.928	6203.136	15975.941	5021.310	10308.229	8863.163	5671.393	8552.322	5931.742	4400.681	11503.203	8060.552	3734.820	5732.404	4861.946	5698.217	1045.602	53210.533	6681.230	5497.827	15429.734	13247.802	10760.026	7111.200	6576.039	5651.933	6458.225	5261.673	5752.128	2285.020	4321.262	4862.997	3066.066	4447.491	8485.789	3841.589	5656.929	5026.570	7443.605	4135.336	16558.701	8317.219	6567.624	8525.668	889.104
44	12286.616	14121.154	10608.551	8024.787	8528.391	5755.546	12747.091	9579.516	10644.053	6729.092	7402.580	2512.496	5836.281	8329.842	5446.547	5934.372	13389.285	23858.194	10136.241	8568.101	5680.334	13252.799	4323.103	9635.530	9049.614	4810.665	8388.749	6417.463	4204.762	11592.090	8696.697	3373.488	5399.999	4631.576	6496.357	1495.032	38014.323	6698.850	3789.782	10576.467	11492.421	10581.464	6772.747	5875.727	7585.613	6307.538	5424.456	5410.256	2536.164	4886.928	5362.656	2892.237	4043.031	8686.704	3730.349	8108.414	4970.293	6394.584	4024.622	12451.766	11313.070	8426.092	8132.961	672.913
45	10262.734	14504.050	11461.390	8372.971	6936.582	4898.763	12738.939	11376.711	11424.836	6524.232	6694.905	2805.717	4615.798	7699.220	5025.255	5865.734	11945.007	22616.935	13412.164	8363.504	5571.724	12012.329	4357.816	10138.082	7525.128	4696.795	7722.099	5635.628	4149.800	13536.290	8483.948	4018.048	5647.462	4959.774	7511.716	1560.777	30356.128	6584.191	4192.665	6851.903	12009.437	11709.115	7420.463	6176.575	5398.948	7341.832	5002.639	5156.744	2543.002	4658.137	4873.517	3389.003	4686.276	7993.756	3578.348	10956.997	4429.609	5953.832	4506.925	11224.446	11601.031	8694.067	7941.330	591.391
46	7894.876	12006.544	10798.158	7673.448	8905.765	4881.143	12386.811	10736.358	10490.999	7760.757	7436.505	2441.492	4393.318	7283.977	5110.197	5864.156	13229.131	22882.281	10914.920	8062.393	6332.521	12985.087	4301.801	9404.635	9276.565	4658.663	6943.946	5058.127	4254.991	10960.679	7166.689	4400.155	5908.863	5055.235	6817.190	1583.919	24581.121	6853.744	2831.226	4176.887	10694.019	10991.973	6455.332	6234.956	4691.273	8318.797	5628.528	5464.955	2224.009	4557.679	4517.181	2969.290	4344.141	8763.494	3716.148	11423.784	5424.193	6901.343	4286.023	10346.887	10301.392	7755.234	7592.192	523.055
47	9064.341	14403.593	11211.034	8106.574	8384.805	5439.709	12926.706	10651.153	10893.619	6329.628	6985.234	2317.103	4268.666	7913.810	5204.869	5722.411	11244.695	22709.767	9946.897	7789.948	5529.122	13836.348	4488.516	9433.300	7527.232	4241.316	8817.667	5523.862	4062.754	11571.841	7925.644	3725.879	5677.968	5010.528	6974.714	1313.051	24911.422	5892.032	2626.366	4491.935	12010.226	13158.390	6006.691	8063.445	5277.188	9478.532	5198.558	5212.496	2444.122	4605.542	4198.977	3445.807	4216.859	8721.680	3644.881	14052.516	4975.289	6973.399	4354.397	13982.038	9334.946	8085.009	7782.856	555.134
48	7075.961	12189.314	10763.182	7518.817	8071.334	8456.598	12802.843	10256.685	10635.111	7403.895	8028.206	2469.105	4593.445	8132.871	5281.396	5588.555	10591.983	22441.266	9359.929	8507.090	5674.023	11701.752	4447.491	10346.624	8539.173	4568.199	7305.278	5464.692	3688.010	11093.220	7499.619	4183.987	6446.128	4974.500	7645.309	1511.600	47528.095	7061.497	2729.190	5035.511	18064.778	28501.867	5971.978	6644.150	4100.623	9505.619	5051.027	5432.609	2165.890	4755.702	5398.422	3501.558	4654.719	8632.530	3015.311	8714.054	4499.561	8280.928	4082.477	24975.589	8600.184	7623.482	8544.912	891.403
49	7896.980	12366.036	11137.137	8354.562	7060.445	9712.846	12972.990	9801.996	11231.021	6775.903	6736.456	2338.141	4458.537	7515.661	5520.707	5754.231	10442.874	22173.028	9390.960	9541.647	5148.329	11973.409	4805.405	10634.059	7769.172	4697.584	6848.748	5147.277	3912.593	12194.048	7429.930	3808.191	5929.901	4628.684	7721.047	1832.697	56043.600	6217.862	2800.983	3991.224	12360.776	16013.810	5755.020	5814.716	4713.889	9241.589	5316.635	5851.533	2569.299	5394.214	7843.069	3803.457	4258.673	9255.789	3591.497	22961.963	4320.210	7174.578	4596.074	13161.808	10104.158	9546.644	8522.037	931.558
50	8785.584	11985.769	11099.531	8176.000	6563.416	12523.034	12355.516	10611.969	11126.092	6542.641	7059.656	2789.149	4267.614	7196.668	5215.652	6276.507	12840.186	23235.198	9557.952	9287.610	5408.415	10972.250	4581.611	9784.376	7886.461	3591.760	7690.542	6180.256	3937.050	10780.538	7674.237	3922.061	5918.067	5047.082	6760.387	1308.318	41483.272	6763.543	2903.808	3443.703	13827.670	15652.740	6227.330	5767.906	5428.927	10424.992	5616.694	6885.302	2772.056	5867.312	8021.632	3699.318	4595.548	9400.691	2976.127	12434.936	4853.267	7249.001	4243.683	13240.965	10892.567	8477.373	8259.508	722.696
51	9757.815	11414.054	10587.775	8458.702	7084.376	13407.167	13305.132	11857.172	11514.774	7754.971	7792.840	2563.251	3488.409	7487.785	5109.408	6408.785	10687.444	22378.414	9551.903	8893.931	5998.275	11824.826	4857.212	9417.258	9513.508	4613.431	7356.033	5924.641	4601.597	12027.056	7828.868	4058.546	6199.980	4905.074	6509.505	1658.868	28412.191	6579.458	2568.248	3362.968	12430.202	11362.510	5772.640	5734.771	5857.582	8827.135	4763.329	5891.506	2207.178	5264.829	6578.669	3532.064	4661.293	8440.819	3458.693	7771.013	5339.777	7888.564	4232.901	10220.657	8124.982	5412.359	7766.050	556.041
52	11493.473	13579.944	10640.371	9113.518	8219.654	17330.017	13280.412	12606.924	12751.562	7482.789	7923.804	2371.277	3733.505	8073.175	5746.868	6610.752	9529.024	22874.917	10274.305	9192.149	7306.593	17952.750	5073.643	10374.237	9735.199	5063.124	9521.398	5820.502	5250.102	12899.882	8212.291	4262.355	7072.279	5349.245	6242.845	1566.563	54356.856	8813.460	3746.128	5639.573	9659.198	9476.165	6051.660	7515.135	5399.736	10048.143	6013.528	7375.231	2837.274	5339.777	6135.813	4132.969	4497.457	8833.972	3068.958	19440.682	6277.559	8029.521	4875.094	17012.602	9144.813	7341.569	9122.489	907.184
53	10679.555	12273.204	10595.665	7825.976	6713.314	10947.793	11984.191	11448.767	11677.295	6258.887	5964.088	2663.709	4353.345	8308.804	5307.957	5483.101	10295.080	22356.061	8855.010	8354.562	6361.712	16854.026	5150.959	9790.425	6895.558	5074.169	6987.863	5727.934	4226.853	9738.092	6772.484	4074.062	7312.642	5470.215	6799.045	1632.044	53663.119	8045.300	3380.062	4470.108	10226.969	10058.137	5884.669	4837.226	4054.602	9752.293	5424.719	5978.815	2206.389	4546.108	4594.496	3463.426	4478.786	8420.833	2865.413	10494.944	5869.153	6491.097	4458.011	17908.832	7434.927	6346.722	8170.477	878.061
54	10486.266	11305.443	10481.269	8176.789	6046.137	8057.134	12961.682	10641.949	11139.504	6682.808	6627.846	2834.908	3892.081	7407.314	5107.567	6435.872	9173.214	23740.905	8853.695	8378.756	5662.452	14042.786	4987.123	9756.763	6685.175	3585.974	6331.206	4935.579	4008.843	10182.000	5786.052	3902.337	6733.037	4770.955	6613.908	1660.972	43206.044	6906.866	3877.880	5761.069	10681.396	10720.842	5545.427	5995.646	3886.558	12292.665	4564.780	5696.639	2188.507	4604.490	4024.622	3528.119	4129.551	8485.526	2941.677	7276.088	5001.061	5382.643	5344.774	11860.591	9122.196	8608.862	7737.271	731.753
55	12124.884	11870.321	9311.278	8309.330	5140.703	6586.558	12691.603	9576.623	11049.302	5788.945	6106.623	2586.656	4140.859	7923.278	5011.580	5640.625	11325.167	22141.733	10230.651	7563.523	6036.407	10665.617	4970.556	9727.573	7247.160	4949.254	6816.138	4723.093	3845.008	9993.707	6140.547	3875.513	6311.483	4798.042	6855.585	1394.838	31299.695	5642.203	2828.859	3398.733	11145.027	10605.132	5396.844	5024.729	3883.666	11431.673	4259.725	5338.199	2373.380	4733.349	4218.174	3293.279	3950.199	8579.146	2659.238	5950.150	5262.725	5140.440	4407.256	11577.889	10722.683	7682.126	7327.021	588.999
56	10813.411	11910.557	11667.302	8304.859	7187.727	7295.811	12063.084	10130.719	10624.855	6079.536	6229.433	2572.192	4251.573	7708.950	5363.971	5563.835	9016.479	20640.915	9394.379	8285.399	6658.351	12423.628	4573.195	9378.863	7860.426	4224.223	8473.954	5412.622	4299.961	10952.789	8394.272	4098.519	6161.059	4677.335	6686.490	1435.862	23510.536	6702.006	2395.471	3184.932	10740.040	9744.666	5431.294	6140.284	4089.841	7971.666	4059.335	5838.122	2519.334	4859.579	3903.652	3391.896	4742.027	8701.431	3607.801	6070.857	5287.971	5376.331	4612.905	10453.393	9778.328	8161.536	7291.803	487.631
